Spatio-temporal Representations of Uncertainty in Spiking Neural Networks,"Cristina Savin, Sophie Denève",https://proceedings.neurips.cc/paper/2014/hash/4e2545f819e67f0615003dd7e04a6087-Abstract.html
Hamming Ball Auxiliary Sampling for Factorial Hidden Markov Models,"Michalis Titsias RC AUEB, Christopher Yau",https://proceedings.neurips.cc/paper/2014/hash/4e6cd95227cb0c280e99a195be5f6615-Abstract.html
The Infinite Mixture of Infinite Gaussian Mixtures,"Halid Z. Yerebakan, Bartek Rajwa, Murat Dundar",https://proceedings.neurips.cc/paper/2014/hash/4e732ced3463d06de0ca9a15b6153677-Abstract.html
Partition-wise Linear Models,"Hidekazu Oiwa, Ryohei Fujimaki",https://proceedings.neurips.cc/paper/2014/hash/4e87337f366f72daa424dae11df0538c-Abstract.html
Convex Deep Learning via Normalized Kernels,"Özlem Aslan, Xinhua Zhang, Dale Schuurmans",https://proceedings.neurips.cc/paper/2014/hash/4f398cb9d6bc79ae567298335b51ba8a-Abstract.html
Discovering Structure in High-Dimensional Data Through Correlation Explanation,"Greg Ver Steeg, Aram Galstyan",https://proceedings.neurips.cc/paper/2014/hash/4f6ffe13a5d75b2d6a3923922b3922e5-Abstract.html
Difference of Convex Functions Programming for Reinforcement Learning,"Bilal Piot, Matthieu Geist, Olivier Pietquin",https://proceedings.neurips.cc/paper/2014/hash/50905d7b2216bfeccb5b41016357176b-Abstract.html
Local Linear Convergence of Forward--Backward under Partial Smoothness,"Jingwei Liang, Jalal Fadili, Gabriel Peyré",https://proceedings.neurips.cc/paper/2014/hash/522a9ae9a99880d39e5daec35375e999-Abstract.html
Improved Distributed Principal Component Analysis,"Yingyu Liang, Maria-Florina F. Balcan, Vandana Kanchanapally, David Woodruff",https://proceedings.neurips.cc/paper/2014/hash/52947e0ade57a09e4a1386d08f17b656-Abstract.html
Reputation-based Worker Filtering in Crowdsourcing,"Srikanth Jagabathula, Lakshminarayanan Subramanian, Ashwin Venkataraman",https://proceedings.neurips.cc/paper/2014/hash/535ab76633d94208236a2e829ea6d888-Abstract.html
large scale canonical correlation analysis with iterative least squares,"Yichao Lu, Dean P. Foster",https://proceedings.neurips.cc/paper/2014/hash/54229abfcfa5649e7003b83dd4755294-Abstract.html
Analysis of Variational Bayesian Latent Dirichlet Allocation: Weaker Sparsity Than MAP,"Shinichi Nakajima, Issei Sato, Masashi Sugiyama, Kazuho Watanabe, Hiroko Kobayashi",https://proceedings.neurips.cc/paper/2014/hash/5487315b1286f907165907aa8fc96619-Abstract.html
Iterative Neural Autoregressive Distribution Estimator NADE-k,"Tapani Raiko, Yao Li, Kyunghyun Cho, Yoshua Bengio",https://proceedings.neurips.cc/paper/2014/hash/555d6702c950ecb729a966504af0a635-Abstract.html
